"ID","ContinentCode","CountryCode","Year","GenderCode","M_Est_tob_curr_std","WHOSIS_000001","NCDMORT3070","R_Price_lowest_cost_estimate","R_Price_premium_estimate","R_Price_mp_estimate","R_total_tax_estimate"
"NIC2007F","AMR","NIC",2007,"FMLE",NA,NA,14.02,NA,NA,NA,NA
"NIC2007M","AMR","NIC",2007,"MLE",NA,NA,17.66,NA,NA,NA,NA
"NIC2008B","AMR","NIC",2008,"BTSX",NA,NA,16.14,NA,NA,"21","0.2"
"NIC2008F","AMR","NIC",2008,"FMLE",NA,NA,14.26,NA,NA,NA,NA
"NIC2008M","AMR","NIC",2008,"MLE",NA,NA,18.31,NA,NA,NA,NA
"NIC2009B","AMR","NIC",2009,"BTSX",NA,NA,15.97,NA,NA,NA,NA
"NIC2009F","AMR","NIC",2009,"FMLE",NA,NA,14.15,NA,NA,NA,NA
"NIC2009M","AMR","NIC",2009,"MLE",NA,NA,18.07,NA,NA,NA,NA
"NIC2011B","AMR","NIC",2011,"BTSX",NA,NA,15.73,NA,NA,NA,NA
"NIC2011F","AMR","NIC",2011,"FMLE",NA,NA,13.89,NA,NA,NA,NA
"NIC2011M","AMR","NIC",2011,"MLE",NA,NA,17.9,NA,NA,NA,NA
"NIC2012B","AMR","NIC",2012,"BTSX",NA,NA,16,NA,NA,"28","0.29"
"NIC2012F","AMR","NIC",2012,"FMLE",NA,NA,13.96,NA,NA,NA,NA
"NIC2012M","AMR","NIC",2012,"MLE",NA,NA,18.43,NA,NA,NA,NA
"NIC2013B","AMR","NIC",2013,"BTSX",NA,NA,15.87,NA,NA,NA,NA
"NIC2013F","AMR","NIC",2013,"FMLE",NA,NA,13.45,NA,NA,NA,NA
"NIC2013M","AMR","NIC",2013,"MLE",NA,NA,18.75,NA,NA,NA,NA
"NIC2014B","AMR","NIC",2014,"BTSX",NA,NA,16.04,NA,NA,"39","0.32"
"NIC2014F","AMR","NIC",2014,"FMLE",NA,NA,14.05,NA,NA,NA,NA
"NIC2014M","AMR","NIC",2014,"MLE",NA,NA,18.44,NA,NA,NA,NA
"NIC2016B","AMR","NIC",2016,"BTSX",NA,NA,15.79,NA,NA,"50","0.35"
"NIC2016F","AMR","NIC",2016,"FMLE",NA,NA,13.73,NA,NA,NA,NA
"NIC2016M","AMR","NIC",2016,"MLE",NA,NA,18.28,NA,NA,NA,NA
"NIC2017B","AMR","NIC",2017,"BTSX",NA,NA,15.56,NA,NA,NA,NA
"NIC2017F","AMR","NIC",2017,"FMLE",NA,NA,13.6,NA,NA,NA,NA
"NIC2017M","AMR","NIC",2017,"MLE",NA,NA,17.96,NA,NA,NA,NA
"NIC2018B","AMR","NIC",2018,"BTSX",NA,NA,15.55,NA,NA,"45","0.4"
"NIC2018F","AMR","NIC",2018,"FMLE",NA,NA,13.5,NA,NA,NA,NA
"NIC2018M","AMR","NIC",2018,"MLE",NA,NA,18.08,NA,NA,NA,NA
"PAN2001B","AMR","PAN",2001,"BTSX",NA,NA,12.18,NA,NA,NA,NA
"PAN2001F","AMR","PAN",2001,"FMLE",NA,NA,9.96,NA,NA,NA,NA
"PAN2001M","AMR","PAN",2001,"MLE",NA,NA,14.42,NA,NA,NA,NA
"PAN2002B","AMR","PAN",2002,"BTSX",NA,NA,12.44,NA,NA,NA,NA
"PAN2002F","AMR","PAN",2002,"FMLE",NA,NA,10.07,NA,NA,NA,NA
"PAN2002M","AMR","PAN",2002,"MLE",NA,NA,14.83,NA,NA,NA,NA
"PAN2003B","AMR","PAN",2003,"BTSX",NA,NA,12.48,NA,NA,NA,NA
"PAN2003F","AMR","PAN",2003,"FMLE",NA,NA,10.72,NA,NA,NA,NA
"PAN2003M","AMR","PAN",2003,"MLE",NA,NA,14.28,NA,NA,NA,NA
"PAN2004B","AMR","PAN",2004,"BTSX",NA,NA,12.32,NA,NA,NA,NA
"PAN2004F","AMR","PAN",2004,"FMLE",NA,NA,10.49,NA,NA,NA,NA
"PAN2004M","AMR","PAN",2004,"MLE",NA,NA,14.19,NA,NA,NA,NA
"PAN2006B","AMR","PAN",2006,"BTSX",NA,NA,12.21,NA,NA,NA,NA
"PAN2006F","AMR","PAN",2006,"FMLE",NA,NA,10.51,NA,NA,NA,NA
"PAN2006M","AMR","PAN",2006,"MLE",NA,NA,13.95,NA,NA,NA,NA
"PAN2007B","AMR","PAN",2007,"BTSX",NA,NA,11.5,NA,NA,NA,NA
"PAN2007F","AMR","PAN",2007,"FMLE",NA,NA,9.53,NA,NA,NA,NA
"PAN2007M","AMR","PAN",2007,"MLE",NA,NA,13.52,NA,NA,NA,NA
"PAN2008B","AMR","PAN",2008,"BTSX",NA,NA,11.54,NA,NA,"1.96","0.37"
"PAN2008F","AMR","PAN",2008,"FMLE",NA,NA,9.49,NA,NA,NA,NA
"PAN2008M","AMR","PAN",2008,"MLE",NA,NA,13.63,NA,NA,NA,NA
"PAN2009B","AMR","PAN",2009,"BTSX",NA,NA,11.58,NA,NA,NA,NA
"PAN2009F","AMR","PAN",2009,"FMLE",NA,NA,9.55,NA,NA,NA,NA
"PAN2009M","AMR","PAN",2009,"MLE",NA,NA,13.66,NA,NA,NA,NA
"PAN2011B","AMR","PAN",2011,"BTSX",NA,NA,11.53,NA,NA,NA,NA
"PAN2011F","AMR","PAN",2011,"FMLE",NA,NA,10.08,NA,NA,NA,NA
"PAN2011M","AMR","PAN",2011,"MLE",NA,NA,13.04,NA,NA,NA,NA
"PAN2012B","AMR","PAN",2012,"BTSX",NA,NA,11.79,NA,NA,"3.73","0.57"
"PAN2012F","AMR","PAN",2012,"FMLE",NA,NA,9.68,NA,NA,NA,NA
"PAN2012M","AMR","PAN",2012,"MLE",NA,NA,13.98,NA,NA,NA,NA
"PAN2013B","AMR","PAN",2013,"BTSX",NA,NA,11.49,NA,NA,NA,NA
"PAN2013F","AMR","PAN",2013,"FMLE",NA,NA,9.68,NA,NA,NA,NA
"PAN2013M","AMR","PAN",2013,"MLE",NA,NA,13.37,NA,NA,NA,NA
"PAN2014B","AMR","PAN",2014,"BTSX",NA,NA,11.46,NA,NA,"4.25","0.57"
"PAN2014F","AMR","PAN",2014,"FMLE",NA,NA,9.64,NA,NA,NA,NA
"PAN2014M","AMR","PAN",2014,"MLE",NA,NA,13.36,NA,NA,NA,NA
"PAN2016B","AMR","PAN",2016,"BTSX",NA,NA,10.75,NA,NA,"4.25","0.57"
"PAN2016F","AMR","PAN",2016,"FMLE",NA,NA,9.15,NA,NA,NA,NA
"PAN2016M","AMR","PAN",2016,"MLE",NA,NA,12.43,NA,NA,NA,NA
"PAN2017B","AMR","PAN",2017,"BTSX",NA,NA,11.11,NA,NA,NA,NA
"PAN2017F","AMR","PAN",2017,"FMLE",NA,NA,9.43,NA,NA,NA,NA
"PAN2017M","AMR","PAN",2017,"MLE",NA,NA,12.88,NA,NA,NA,NA
"PER2001B","AMR","PER",2001,"BTSX",NA,NA,11.54,NA,NA,NA,NA
"PER2001F","AMR","PER",2001,"FMLE",NA,NA,12.1,NA,NA,NA,NA
"PER2001M","AMR","PER",2001,"MLE",NA,NA,10.94,NA,NA,NA,NA
"PER2002B","AMR","PER",2002,"BTSX",NA,NA,11.46,NA,NA,NA,NA
"PER2002F","AMR","PER",2002,"FMLE",NA,NA,12.09,NA,NA,NA,NA
"PER2002M","AMR","PER",2002,"MLE",NA,NA,10.78,NA,NA,NA,NA
"PER2003B","AMR","PER",2003,"BTSX",NA,NA,11.53,NA,NA,NA,NA
"PER2003F","AMR","PER",2003,"FMLE",NA,NA,12.26,NA,NA,NA,NA
"PER2003M","AMR","PER",2003,"MLE",NA,NA,10.74,NA,NA,NA,NA
"PER2004B","AMR","PER",2004,"BTSX",NA,NA,10.99,NA,NA,NA,NA
"PER2004F","AMR","PER",2004,"FMLE",NA,NA,11.51,NA,NA,NA,NA
"PER2004M","AMR","PER",2004,"MLE",NA,NA,10.44,NA,NA,NA,NA
"PER2006B","AMR","PER",2006,"BTSX",NA,NA,10.52,NA,NA,NA,NA
"PER2006F","AMR","PER",2006,"FMLE",NA,NA,10.88,NA,NA,NA,NA
"PER2006M","AMR","PER",2006,"MLE",NA,NA,10.14,NA,NA,NA,NA
"PER2007B","AMR","PER",2007,"BTSX",NA,NA,10.09,NA,NA,NA,NA
"PER2007F","AMR","PER",2007,"FMLE",NA,NA,10.14,NA,NA,NA,NA
"PER2007M","AMR","PER",2007,"MLE",NA,NA,10.06,NA,NA,NA,NA
"PER2008B","AMR","PER",2008,"BTSX",NA,NA,10.28,NA,NA,"4","0.41"
"PER2008F","AMR","PER",2008,"FMLE",NA,NA,10.37,NA,NA,NA,NA
"PER2008M","AMR","PER",2008,"MLE",NA,NA,10.21,NA,NA,NA,NA
"PER2009B","AMR","PER",2009,"BTSX",NA,NA,11.59,NA,NA,NA,NA
"PER2009F","AMR","PER",2009,"FMLE",NA,NA,11.66,NA,NA,NA,NA
"PER2009M","AMR","PER",2009,"MLE",NA,NA,11.52,NA,NA,NA,NA
"PER2011B","AMR","PER",2011,"BTSX",NA,NA,11.56,NA,NA,NA,NA
"PER2011F","AMR","PER",2011,"FMLE",NA,NA,11.46,NA,NA,NA,NA
"PER2011M","AMR","PER",2011,"MLE",NA,NA,11.67,NA,NA,NA,NA
"PER2012B","AMR","PER",2012,"BTSX",NA,NA,11.2,NA,NA,"5.2","0.42"
"PER2012F","AMR","PER",2012,"FMLE",NA,NA,11.13,NA,NA,NA,NA
"PER2012M","AMR","PER",2012,"MLE",NA,NA,11.28,NA,NA,NA,NA
"PER2013B","AMR","PER",2013,"BTSX",NA,NA,10.89,NA,NA,NA,NA
"PER2013F","AMR","PER",2013,"FMLE",NA,NA,10.84,NA,NA,NA,NA
"PER2013M","AMR","PER",2013,"MLE",NA,NA,10.96,NA,NA,NA,NA
"PER2014B","AMR","PER",2014,"BTSX",NA,NA,10.45,NA,NA,"6.2","0.38"
"PER2014F","AMR","PER",2014,"FMLE",NA,NA,10.43,NA,NA,NA,NA
"PER2014M","AMR","PER",2014,"MLE",NA,NA,10.48,NA,NA,NA,NA
"PER2016B","AMR","PER",2016,"BTSX",NA,NA,9.99,NA,NA,"10.5","0.5"
"PER2016F","AMR","PER",2016,"FMLE",NA,NA,9.9,NA,NA,NA,NA
"PER2016M","AMR","PER",2016,"MLE",NA,NA,10.09,NA,NA,NA,NA
"PER2017B","AMR","PER",2017,"BTSX",NA,NA,9.91,NA,NA,NA,NA
"PER2017F","AMR","PER",2017,"FMLE",NA,NA,9.83,NA,NA,NA,NA
"PER2017M","AMR","PER",2017,"MLE",NA,NA,9.99,NA,NA,NA,NA
"PRY2001B","AMR","PRY",2001,"BTSX",NA,NA,15.98,NA,NA,NA,NA
"PRY2001F","AMR","PRY",2001,"FMLE",NA,NA,14.68,NA,NA,NA,NA
"PRY2001M","AMR","PRY",2001,"MLE",NA,NA,17.31,NA,NA,NA,NA
"PRY2002B","AMR","PRY",2002,"BTSX",NA,NA,16.1,NA,NA,NA,NA
"PRY2002F","AMR","PRY",2002,"FMLE",NA,NA,15.13,NA,NA,NA,NA
"PRY2002M","AMR","PRY",2002,"MLE",NA,NA,17.1,NA,NA,NA,NA
"PRY2003B","AMR","PRY",2003,"BTSX",NA,NA,16.65,NA,NA,NA,NA
"PRY2003F","AMR","PRY",2003,"FMLE",NA,NA,15.68,NA,NA,NA,NA
"PRY2003M","AMR","PRY",2003,"MLE",NA,NA,17.65,NA,NA,NA,NA
"PRY2004B","AMR","PRY",2004,"BTSX",NA,NA,17.36,NA,NA,NA,NA
"PRY2004F","AMR","PRY",2004,"FMLE",NA,NA,15.76,NA,NA,NA,NA
"PRY2004M","AMR","PRY",2004,"MLE",NA,NA,18.94,NA,NA,NA,NA
"PRY2006B","AMR","PRY",2006,"BTSX",NA,NA,17.47,NA,NA,NA,NA
"PRY2006F","AMR","PRY",2006,"FMLE",NA,NA,16.1,NA,NA,NA,NA
"PRY2006M","AMR","PRY",2006,"MLE",NA,NA,18.83,NA,NA,NA,NA
"PRY2007B","AMR","PRY",2007,"BTSX",NA,NA,17.3,NA,NA,NA,NA
"PRY2007F","AMR","PRY",2007,"FMLE",NA,NA,15.58,NA,NA,NA,NA
"PRY2007M","AMR","PRY",2007,"MLE",NA,NA,18.99,NA,NA,NA,NA
"PRY2008B","AMR","PRY",2008,"BTSX",NA,NA,16.86,NA,NA,"1000","0.16"
"PRY2008F","AMR","PRY",2008,"FMLE",NA,NA,15.13,NA,NA,NA,NA
"PRY2008M","AMR","PRY",2008,"MLE",NA,NA,18.54,NA,NA,NA,NA
"PRY2009B","AMR","PRY",2009,"BTSX",NA,NA,17.32,NA,NA,NA,NA
"PRY2009F","AMR","PRY",2009,"FMLE",NA,NA,15.04,NA,NA,NA,NA
"PRY2009M","AMR","PRY",2009,"MLE",NA,NA,19.52,NA,NA,NA,NA
"PRY2011B","AMR","PRY",2011,"BTSX",NA,NA,16.51,NA,NA,NA,NA
"PRY2011F","AMR","PRY",2011,"FMLE",NA,NA,14.33,NA,NA,NA,NA
"PRY2011M","AMR","PRY",2011,"MLE",NA,NA,18.6,NA,NA,NA,NA
"PRY2012B","AMR","PRY",2012,"BTSX",NA,NA,16.22,NA,NA,"1500","0.17"
"PRY2012F","AMR","PRY",2012,"FMLE",NA,NA,14.19,NA,NA,NA,NA
"PRY2012M","AMR","PRY",2012,"MLE",NA,NA,18.18,NA,NA,NA,NA
"PRY2013B","AMR","PRY",2013,"BTSX",NA,NA,16.11,NA,NA,NA,NA
"PRY2013F","AMR","PRY",2013,"FMLE",NA,NA,14.18,NA,NA,NA,NA
"PRY2013M","AMR","PRY",2013,"MLE",NA,NA,17.96,NA,NA,NA,NA
"PRY2014B","AMR","PRY",2014,"BTSX",NA,NA,15.82,NA,NA,"1500","0.16"
"PRY2014F","AMR","PRY",2014,"FMLE",NA,NA,13.74,NA,NA,NA,NA
"PRY2014M","AMR","PRY",2014,"MLE",NA,NA,17.81,NA,NA,NA,NA
"PRY2016B","AMR","PRY",2016,"BTSX",NA,NA,16.3,NA,NA,"2000","0.17"
"PRY2016F","AMR","PRY",2016,"FMLE",NA,NA,13.67,NA,NA,NA,NA
"PRY2016M","AMR","PRY",2016,"MLE",NA,NA,18.8,NA,NA,NA,NA
"PRY2017B","AMR","PRY",2017,"BTSX",NA,NA,16.5,NA,NA,NA,NA
"PRY2017F","AMR","PRY",2017,"FMLE",NA,NA,13.89,NA,NA,NA,NA
"PRY2017M","AMR","PRY",2017,"MLE",NA,NA,18.98,NA,NA,NA,NA
"SLV2001B","AMR","SLV",2001,"BTSX",NA,NA,10.8,NA,NA,NA,NA
"SLV2001F","AMR","SLV",2001,"FMLE",NA,NA,10.14,NA,NA,NA,NA
"SLV2001M","AMR","SLV",2001,"MLE",NA,NA,11.55,NA,NA,NA,NA
"SLV2002B","AMR","SLV",2002,"BTSX",NA,NA,10.21,NA,NA,NA,NA
"SLV2002F","AMR","SLV",2002,"FMLE",NA,NA,9.61,NA,NA,NA,NA
"SLV2002M","AMR","SLV",2002,"MLE",NA,NA,10.9,NA,NA,NA,NA
"SLV2003B","AMR","SLV",2003,"BTSX",NA,NA,10.42,NA,NA,NA,NA
"SLV2003F","AMR","SLV",2003,"FMLE",NA,NA,9.95,NA,NA,NA,NA
"SLV2003M","AMR","SLV",2003,"MLE",NA,NA,10.96,NA,NA,NA,NA
"SLV2004B","AMR","SLV",2004,"BTSX",NA,NA,10.16,NA,NA,NA,NA
"SLV2004F","AMR","SLV",2004,"FMLE",NA,NA,9.5,NA,NA,NA,NA
"SLV2004M","AMR","SLV",2004,"MLE",NA,NA,10.94,NA,NA,NA,NA
"SLV2006B","AMR","SLV",2006,"BTSX",NA,NA,10.65,NA,NA,NA,NA
"SLV2006F","AMR","SLV",2006,"FMLE",NA,NA,9.74,NA,NA,NA,NA
"SLV2006M","AMR","SLV",2006,"MLE",NA,NA,11.78,NA,NA,NA,NA
"SLV2007B","AMR","SLV",2007,"BTSX",NA,NA,10.68,NA,NA,NA,NA
"SLV2007F","AMR","SLV",2007,"FMLE",NA,NA,9.89,NA,NA,NA,NA
"SLV2007M","AMR","SLV",2007,"MLE",NA,NA,11.66,NA,NA,NA,NA
"SLV2008B","AMR","SLV",2008,"BTSX",NA,NA,10.35,NA,NA,"1.4","0.41"
"SLV2008F","AMR","SLV",2008,"FMLE",NA,NA,9.56,NA,NA,NA,NA
"SLV2008M","AMR","SLV",2008,"MLE",NA,NA,11.34,NA,NA,NA,NA
"SLV2009B","AMR","SLV",2009,"BTSX",NA,NA,10.51,NA,NA,NA,NA
"SLV2009F","AMR","SLV",2009,"FMLE",NA,NA,9.82,NA,NA,NA,NA
"SLV2009M","AMR","SLV",2009,"MLE",NA,NA,11.38,NA,NA,NA,NA
"SLV2011B","AMR","SLV",2011,"BTSX",NA,NA,10.84,NA,NA,NA,NA
"SLV2011F","AMR","SLV",2011,"FMLE",NA,NA,9.93,NA,NA,NA,NA
"SLV2011M","AMR","SLV",2011,"MLE",NA,NA,11.99,NA,NA,NA,NA
"SLV2012B","AMR","SLV",2012,"BTSX",NA,NA,10.73,NA,NA,"1.95","0.53"
"SLV2012F","AMR","SLV",2012,"FMLE",NA,NA,10.01,NA,NA,NA,NA
"SLV2012M","AMR","SLV",2012,"MLE",NA,NA,11.66,NA,NA,NA,NA
"SLV2013B","AMR","SLV",2013,"BTSX",NA,NA,10.91,NA,NA,NA,NA
"SLV2013F","AMR","SLV",2013,"FMLE",NA,NA,10.25,NA,NA,NA,NA
"SLV2013M","AMR","SLV",2013,"MLE",NA,NA,11.77,NA,NA,NA,NA
"SLV2014B","AMR","SLV",2014,"BTSX",NA,NA,10.92,NA,NA,"2","0.53"
"SLV2014F","AMR","SLV",2014,"FMLE",NA,NA,9.97,NA,NA,NA,NA
"SLV2014M","AMR","SLV",2014,"MLE",NA,NA,12.17,NA,NA,NA,NA
"SLV2016B","AMR","SLV",2016,"BTSX",NA,NA,10.39,NA,NA,"2","0.53"
"SLV2016F","AMR","SLV",2016,"FMLE",NA,NA,9.32,NA,NA,NA,NA
"SLV2016M","AMR","SLV",2016,"MLE",NA,NA,11.81,NA,NA,NA,NA
"SLV2017B","AMR","SLV",2017,"BTSX",NA,NA,10.68,NA,NA,NA,NA
"SLV2017F","AMR","SLV",2017,"FMLE",NA,NA,9.57,NA,NA,NA,NA
"SLV2017M","AMR","SLV",2017,"MLE",NA,NA,12.16,NA,NA,NA,NA
"SUR2001B","AMR","SUR",2001,"BTSX",NA,NA,24.65,NA,NA,NA,NA
"SUR2001F","AMR","SUR",2001,"FMLE",NA,NA,21.58,NA,NA,NA,NA
"SUR2001M","AMR","SUR",2001,"MLE",NA,NA,27.89,NA,NA,NA,NA
"SUR2002B","AMR","SUR",2002,"BTSX",NA,NA,24.59,NA,NA,NA,NA
"SUR2002F","AMR","SUR",2002,"FMLE",NA,NA,21.35,NA,NA,NA,NA
"SUR2002M","AMR","SUR",2002,"MLE",NA,NA,28.06,NA,NA,NA,NA
"SUR2003B","AMR","SUR",2003,"BTSX",NA,NA,24.11,NA,NA,NA,NA
"SUR2003F","AMR","SUR",2003,"FMLE",NA,NA,20.69,NA,NA,NA,NA
"SUR2003M","AMR","SUR",2003,"MLE",NA,NA,27.82,NA,NA,NA,NA
"SUR2004B","AMR","SUR",2004,"BTSX",NA,NA,23.37,NA,NA,NA,NA
"SUR2004F","AMR","SUR",2004,"FMLE",NA,NA,19.78,NA,NA,NA,NA
"SUR2004M","AMR","SUR",2004,"MLE",NA,NA,27.3,NA,NA,NA,NA
"SUR2005B","AMR","SUR",2005,"BTSX",NA,NA,22.73,NA,NA,NA,NA
"SUR2005F","AMR","SUR",2005,"FMLE",NA,NA,18.93,NA,NA,NA,NA
"SUR2005M","AMR","SUR",2005,"MLE",NA,NA,26.9,NA,NA,NA,NA
"SUR2006B","AMR","SUR",2006,"BTSX",NA,NA,21.97,NA,NA,NA,NA
"SUR2006F","AMR","SUR",2006,"FMLE",NA,NA,18.06,NA,NA,NA,NA
"SUR2006M","AMR","SUR",2006,"MLE",NA,NA,26.28,NA,NA,NA,NA
"SUR2007B","AMR","SUR",2007,"BTSX",NA,NA,21.51,NA,NA,NA,NA
"SUR2007F","AMR","SUR",2007,"FMLE",NA,NA,17.67,NA,NA,NA,NA
"SUR2007M","AMR","SUR",2007,"MLE",NA,NA,25.76,NA,NA,NA,NA
"SUR2008B","AMR","SUR",2008,"BTSX",NA,NA,21.03,NA,NA,"5","0.57"
"SUR2008F","AMR","SUR",2008,"FMLE",NA,NA,17.37,NA,NA,NA,NA
"SUR2008M","AMR","SUR",2008,"MLE",NA,NA,25.12,NA,NA,NA,NA
"SUR2009B","AMR","SUR",2009,"BTSX",NA,NA,20.89,NA,NA,NA,NA
"SUR2009F","AMR","SUR",2009,"FMLE",NA,NA,17.22,NA,NA,NA,NA
"SUR2009M","AMR","SUR",2009,"MLE",NA,NA,24.99,NA,NA,NA,NA
"SUR2011B","AMR","SUR",2011,"BTSX",NA,NA,20.43,NA,NA,NA,NA
"SUR2011F","AMR","SUR",2011,"FMLE",NA,NA,16.5,NA,NA,NA,NA
"SUR2011M","AMR","SUR",2011,"MLE",NA,NA,24.77,NA,NA,NA,NA
"SUR2012B","AMR","SUR",2012,"BTSX",NA,NA,20.34,NA,NA,"8.5","0.6"
"SUR2012F","AMR","SUR",2012,"FMLE",NA,NA,16.27,NA,NA,NA,NA
"SUR2012M","AMR","SUR",2012,"MLE",NA,NA,24.78,NA,NA,NA,NA
"SUR2013B","AMR","SUR",2013,"BTSX",NA,NA,20.31,NA,NA,NA,NA
"SUR2013F","AMR","SUR",2013,"FMLE",NA,NA,16.15,NA,NA,NA,NA
"SUR2013M","AMR","SUR",2013,"MLE",NA,NA,24.83,NA,NA,NA,NA
"SUR2014B","AMR","SUR",2014,"BTSX",NA,NA,20.26,NA,NA,"9","0.55"
"SUR2014F","AMR","SUR",2014,"FMLE",NA,NA,16.18,NA,NA,NA,NA
"SUR2014M","AMR","SUR",2014,"MLE",NA,NA,24.67,NA,NA,NA,NA
"SUR2016B","AMR","SUR",2016,"BTSX",NA,NA,21.06,NA,NA,"17","0.64"
"SUR2016F","AMR","SUR",2016,"FMLE",NA,NA,16.91,NA,NA,NA,NA
"SUR2016M","AMR","SUR",2016,"MLE",NA,NA,25.54,NA,NA,NA,NA
"SUR2017B","AMR","SUR",2017,"BTSX",NA,NA,21.59,NA,NA,NA,NA
"SUR2017F","AMR","SUR",2017,"FMLE",NA,NA,17.21,NA,NA,NA,NA
"SUR2017M","AMR","SUR",2017,"MLE",NA,NA,26.28,NA,NA,NA,NA
"SUR2018B","AMR","SUR",2018,"BTSX",NA,NA,22.45,NA,NA,"25","0.48"
"SUR2018F","AMR","SUR",2018,"FMLE",NA,NA,17.72,NA,NA,NA,NA
"SUR2018M","AMR","SUR",2018,"MLE",NA,NA,27.47,NA,NA,NA,NA
"TTO2001B","AMR","TTO",2001,"BTSX",NA,NA,27.83,NA,NA,NA,NA
"TTO2001F","AMR","TTO",2001,"FMLE",NA,NA,23.55,NA,NA,NA,NA
"TTO2001M","AMR","TTO",2001,"MLE",NA,NA,32.28,NA,NA,NA,NA
"TTO2002B","AMR","TTO",2002,"BTSX",NA,NA,26.48,NA,NA,NA,NA
"TTO2002F","AMR","TTO",2002,"FMLE",NA,NA,22.16,NA,NA,NA,NA
"TTO2002M","AMR","TTO",2002,"MLE",NA,NA,30.97,NA,NA,NA,NA
"TTO2003B","AMR","TTO",2003,"BTSX",NA,NA,26.47,NA,NA,NA,NA
"TTO2003F","AMR","TTO",2003,"FMLE",NA,NA,22.64,NA,NA,NA,NA
"TTO2003M","AMR","TTO",2003,"MLE",NA,NA,30.47,NA,NA,NA,NA
"TTO2004B","AMR","TTO",2004,"BTSX",NA,NA,26.38,NA,NA,NA,NA
"TTO2004F","AMR","TTO",2004,"FMLE",NA,NA,22.04,NA,NA,NA,NA
"TTO2004M","AMR","TTO",2004,"MLE",NA,NA,30.9,NA,NA,NA,NA
"TTO2005B","AMR","TTO",2005,"BTSX",NA,NA,25.25,NA,NA,NA,NA
"TTO2005F","AMR","TTO",2005,"FMLE",NA,NA,20.82,NA,NA,NA,NA
"TTO2005M","AMR","TTO",2005,"MLE",NA,NA,29.84,NA,NA,NA,NA
"TTO2006B","AMR","TTO",2006,"BTSX",NA,NA,23.56,NA,NA,NA,NA
"TTO2006F","AMR","TTO",2006,"FMLE",NA,NA,19.94,NA,NA,NA,NA
"TTO2006M","AMR","TTO",2006,"MLE",NA,NA,27.36,NA,NA,NA,NA
"TTO2007B","AMR","TTO",2007,"BTSX",NA,NA,23.03,NA,NA,NA,NA
"TTO2007F","AMR","TTO",2007,"FMLE",NA,NA,20.51,NA,NA,NA,NA
"TTO2007M","AMR","TTO",2007,"MLE",NA,NA,25.66,NA,NA,NA,NA
"TTO2008B","AMR","TTO",2008,"BTSX",NA,NA,23.55,NA,NA,"14","0.37"
"TTO2008F","AMR","TTO",2008,"FMLE",NA,NA,19.6,NA,NA,NA,NA
"TTO2008M","AMR","TTO",2008,"MLE",NA,NA,27.65,NA,NA,NA,NA
"TTO2009B","AMR","TTO",2009,"BTSX",NA,NA,21.68,NA,NA,NA,NA
"TTO2009F","AMR","TTO",2009,"FMLE",NA,NA,18.46,NA,NA,NA,NA
"TTO2009M","AMR","TTO",2009,"MLE",NA,NA,25.04,NA,NA,NA,NA
"TTO2011B","AMR","TTO",2011,"BTSX",NA,NA,21.17,NA,NA,NA,NA
"TTO2011F","AMR","TTO",2011,"FMLE",NA,NA,17.44,NA,NA,NA,NA
"TTO2011M","AMR","TTO",2011,"MLE",NA,NA,25.03,NA,NA,NA,NA
"TTO2012B","AMR","TTO",2012,"BTSX",NA,NA,20.11,NA,NA,"19.5","0.33"
"TTO2012F","AMR","TTO",2012,"FMLE",NA,NA,17.01,NA,NA,NA,NA
"TTO2012M","AMR","TTO",2012,"MLE",NA,NA,23.32,NA,NA,NA,NA
"TTO2013B","AMR","TTO",2013,"BTSX",NA,NA,20.35,NA,NA,NA,NA
"TTO2013F","AMR","TTO",2013,"FMLE",NA,NA,16.91,NA,NA,NA,NA
"TTO2013M","AMR","TTO",2013,"MLE",NA,NA,23.87,NA,NA,NA,NA
"TTO2014B","AMR","TTO",2014,"BTSX",NA,NA,19.82,NA,NA,"23","0.3"
"TTO2014F","AMR","TTO",2014,"FMLE",NA,NA,16.44,NA,NA,NA,NA
"TTO2014M","AMR","TTO",2014,"MLE",NA,NA,23.28,NA,NA,NA,NA
"TTO2016B","AMR","TTO",2016,"BTSX",NA,NA,18.81,NA,NA,"26","0.26"
"TTO2016F","AMR","TTO",2016,"FMLE",NA,NA,15.55,NA,NA,NA,NA
"TTO2016M","AMR","TTO",2016,"MLE",NA,NA,22.16,NA,NA,NA,NA
"TTO2017B","AMR","TTO",2017,"BTSX",NA,NA,18.23,NA,NA,NA,NA
"TTO2017F","AMR","TTO",2017,"FMLE",NA,NA,15.07,NA,NA,NA,NA
"TTO2017M","AMR","TTO",2017,"MLE",NA,NA,21.49,NA,NA,NA,NA
"TTO2018B","AMR","TTO",2018,"BTSX",NA,NA,17.62,NA,NA,"30","0.26"
"TTO2018F","AMR","TTO",2018,"FMLE",NA,NA,14.5,NA,NA,NA,NA
"TTO2018M","AMR","TTO",2018,"MLE",NA,NA,20.83,NA,NA,NA,NA
"URY2001B","AMR","URY",2001,"BTSX",NA,NA,20.21,NA,NA,NA,NA
"URY2001F","AMR","URY",2001,"FMLE",NA,NA,14.08,NA,NA,NA,NA
"URY2001M","AMR","URY",2001,"MLE",NA,NA,26.99,NA,NA,NA,NA
"URY2002B","AMR","URY",2002,"BTSX",NA,NA,20.01,NA,NA,NA,NA
